tweet.id,user.id,dataset.author.name,majority_polarity,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
936492186,8755102,kyeung808,neg,Lehrer cannot get them into a conversational groove. What is that going to take?#current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936493682,13918302,Laurie2,neg,@esonnenberg I agree that it's odd that McCain & Obama seem to have a hard time directly addressing each other #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936495333,15301800,mabraham1,neg,@andrewkgay Too bad. Now you have to have a drink every time you hear #mainstreet or #wallstreet . #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936498031,10450342,Will Reynolds Young,pos,@current didn't ask one. Responded to yours. No worries.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936498034,12884962,bluejack,neg,@andrewa121 We needed some Ron Paul crazy in this #debate.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936498228,2878161,mabraham1,neg,True or false $932M dollars. #tweetdebate #current,fairness,fairness,fairness,nonmoral,fairness,fairness,fairness,fairness
936501496,8514872,xylem,neg,is wondering how long twitter will stay up during the debate ;)     #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936508228,7862582,daveevans,neg,@nohype yes is polar bear DNA more important than black bear DNA? too true! ;),nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936509571,15052338,damnneargenius,neg,who is in charge of the reaction audience chart?? #tweetdebate #current,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936513814,755294,KennyL,neg,"""Festooned"" -- uh, drink?  #tweetdebate",purity,nonmoral,nonmoral,nonmoral,care,nonmoral,degradation,nonmoral
936515358,14447648,KennyL,neg,@davidweiner Did she win Miss Congeniality?,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936515700,1355401,nericksx,pos,It's not like you want to close the loopholes. #obama #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936512318,15834037,NTWhite,neg,It's not like you want to close the loopholes. #obama #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936517353,13662722,Ken Booth,pos,#tweetdebate Word of the night: FESTOONED. Luv that! Use that all day tomorrow at PDX Wordcamp. No more CSS. We'll festoon our blogs. ;-),nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936519974,1196381,johnnycho,pos,#tweetdebate #3 Obama first priority is alternative energy. that's my friend gary hirshberg's influence.,authority,nonmoral,nonmoral,nonmoral,authority,authority,authority,nonmoral
936524007,14226315,gminks,pos,"on a cruise ship, cruising towards ensenada....and watching #current and #tweetdebate play by play....nice",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936532101,1221471,Wading4U,pos,"#tweetdebate gentleman talk about saving, less credit and public transposrtation",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936534154,14576730,PatrickRuffini,neg,"late to the debate, put sweet baby girl to sleep. thank goodness for dvrs. wine in hand. i'm ready! #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936534741,755294,wakeuppeople,pos,Jim Lehrer FTW. #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936536331,11379982,RobSample,neg,"ok, turning off twitter -- i can't concentrate on watching and read the streams of 30842 tweets per second! #current #debate08 #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936541768,9146202,kyeung808,neg,This is WHY I dont even care about politics. #tweetdebate,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
936547063,8755102,perinandy,neg,McCain on torture and Guantanamo. Where does he really stand these days? Says he opposed admin (for a while).#current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,care,nonmoral,nonmoral,no moral,nonmoral
936547247,15399643,starweaver,neg,@current  Am I too much of a smartass to be a politician?  #current,authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936550831,14456822,amrowley,neg,"Did anyone else see that message from current, bad planning -_- @current  #current #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936552483,7862582,ARK2019,neg,Is McCain is giving hand signals!!! #tweetdebate,authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936557361,13662722,VincentHorn,neg,"#tweetdebate Sen O: Surge was tactic to contain damage from all the previous mistakes in Iraq. John, you talk like the war started in '01!",nonmoral,nonmoral,nonmoral,care,loyalty,nonmoral,no moral,nonmoral
936558270,10516,coffeemakergirl,neg,2 4ths of July ago? LOL #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936569173,14742520,splinty,neg,#tweetdebate am i the only one that finds it odd that McCain does look or speak to Obama?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936570964,11765872,JeffLowe,neg,Did Obama just declare war on Pakistan?? #tweetdebate,authority,nonmoral,care,loyalty,nonmoral,authority,authority,authority
936571547,15751967,javabeanboy,neg,@current #current Leave non-fleeting thoughts on the debate http://tinyurl.com/3wdlme,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936576126,708483,leonleaf,neg,Being on a 10-minute DVR delay makes it hard to chime in on the #tweetdebate ;),nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936576821,14606165,xmerer,pos,#tweetdebate is anyone totalling the points tweeple are offering up?,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936579001,14576730,Just_A_Grunt,pos,i want to move to Ireland... #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936584599,13557972,pasher,neg,"WATCH! McCain sings ""Bomb Bomb Iran"" http://tinyurl.com/3vqjn3  #current, #debate08, #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936584806,3421641,ZachTumin,neg,#current #tweetdebate #debate08 orgy of spending would make a great name for a band,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936585180,5483462,fountaingoats,neg,@elaineschoch No kidding! Bono could be prime minister there!,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936587862,14924971,mjsmith11,neg,@SarahInMI I actual think his just has the wireless mic clip on backwards,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936592387,15838202,pheayn,neg,@aagha and remember the right name #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936598146,4215801,wahistorian,pos,Aren't we talking NATO here?  #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936602564,14052970,cuban_dudeca,neg,#tweetdebate what is this audience thing on cnn?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936604893,15572565,tjtrumpet2323,neg,"@jasoncarini 1,583 uhs so far #debateok08 #debate08",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936606157,8161402,kathrynjones,pos,"#tweetdebate ""that will change when I'm president of the US"" #obamashot",nonmoral,nonmoral,nonmoral,authority,authority,authority,no moral,nonmoral
936609988,11549612,pauloelias,pos,Obama & McCain's Tax Plans Visualized via Washington Post http://zi.ma/9676b6 #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936610288,7862582,splinty,pos,@NoOneYouKnow Someone Please make the league tshirt. I'm for it! #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936612351,14493688,MPBOnline,pos,#debate08 #current #tweetdebate  Aren't we a rogue regime if we attack whatever country we want when we want?,authority,authority,authority,care,authority,authority,subversion,authority
936613663,14392603,Populista,neg,#tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936624853,16480248,Delia_Pickles,pos,#tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936617463,15399643,rghanbari,pos,@current  What is Obama reading?  #current,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936620318,15677282,KevinGoldsmith,neg,"Haven't you ever watched Star Wars? Sit across a table, but keep your blaster ready! #Current #debate08 #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936613663,14392603,Populista,neg,#tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936624853,16480248,Delia_Pickles,pos,#tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936631615,15399643,internetgerbil,neg,@current Is Russia run by the KGB more than the US is run by the CIA?  Why are they fighting?  #current,loyalty,authority,loyalty,care,loyalty,loyalty,betrayal,loyalty
936632002,15952927,pavlicko,pos,@stealingsand Totally!,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936634389,2183531,MailOurMilitary,pos,@laurens33 You need TiVo! #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936635079,15399643,bherring24,neg,@current  Couldn't we just transfer spies on all sides into green jobs?  Only in a perfect world?  Damn  #current,nonmoral,authority,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
936640843,14924971,LazyBuddhist,pos,@SarahInMI I think I missed the rule for debate drinking game.. darn..,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936641080,7898902,kjs,pos,Come join our live blog.  http://bsf4o.com click BLOG. #tweetdebate #momocrats,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936643258,14759482,jupiejupe,neg,"ouch Obama topically pulling together pieces from everywhere, like 17 automakers to make one car #tweetdebate",nonmoral,nonmoral,nonmoral,loyalty,care,nonmoral,no moral,nonmoral
936646130,10030272,CarriBugbee,neg,"@cgritter #obamashot when obama says ""Change"". #mccainshot when he says ""my friends""",loyalty,nonmoral,loyalty,nonmoral,loyalty,loyalty,loyalty,loyalty
936648213,10482452,orbitaldiamonds,pos,Is following #tweetdebate  reaction to the debate rather than watching ti. I'll get it later on  on the digital recorder,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936651259,6596452,nukirk,neg,"#current going to sleep now, despite the debate. It is 4.32 am here.",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936651582,15816459,decaturcomp,pos,"@Edge32 Best #current tweet, yet!",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936651645,1911871,GreenSmith,pos,#current Snukes!!,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936652542,11895852,MercuryMetro,neg,#current How many times has SEN Obama said SEN McCain is right now?  I lost count.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936652674,14968343,etherkiller,neg,The undecideds are at a football game right now. #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936653333,14047197,themurmish,pos,A real statement on the war in Iraq: http://tinyurl.com/4go99b #current #debate08 #debate,nonmoral,nonmoral,nonmoral,loyalty,authority,nonmoral,no moral,nonmoral
936654817,8161402,bluejack,neg,"Al Qaeda is in over 60 countries, that's more coverage than HSBC, right? #tweetdebate #obamashot #mccainshot",nonmoral,nonmoral,nonmoral,loyalty,care,nonmoral,no moral,nonmoral
936655751,15677282,naum,neg,"Lehrer asked a question no-one can answer straight: ""what's the likelihood of a terrorist attack in the US?"" #Current #debate08 #tweetdebate",nonmoral,nonmoral,nonmoral,care,nonmoral,nonmoral,no moral,nonmoral
936656104,8147432,kdpaine,pos,At www.talkshoe/com/tc/16829  talking debates LIVE #current #debate08,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936656346,3137331,PinkOliveFamily,neg,Obama's stance on missile defense continues to evolve. I blogged about this on @RedState last month. http://is.gd/3cgh #debate08 #current,authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936658602,9343272,typennock,pos,"@damonpace #current yeah, that's actually kinda freaked me out.  What if...?",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936659025,15753937,vanhoosear,neg,Surprised that those I'm following are so quiet with Twitter during debate... #current,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936659469,9543992,theLazyElf,pos,Our standing in the world matters to me #current,nonmoral,fairness,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936659697,16303271,bluejack,neg,Do you think community organizers will come up? #current,nonmoral,nonmoral,nonmoral,loyalty,fairness,nonmoral,no moral,nonmoral
936659849,14051471,bmaleszyk,neg,I'm bored. Does Yogo Monster deliver? #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936659850,15093280,twittelator,pos,#current #debate08 @wseltzer. Yes.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936659888,5998452,vanhoosear,neg,"Economy decline, I sit on the Vet Affairs Comm, (what did you DO)... Obama #current #debate08",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936659957,1663131,gminks,neg,3 minutes over #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936660231,755294,ferret67,pos,Independents seem to be tracking with Dems right now on CNN audience graph #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936660689,6471972,Mewie,neg,#current who's got the best 30-second quips? That's what seems to count on debate scores.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936661326,5998452,720P_E,pos,"I've been involved in almost every major foreign policy decision in 27 years, McCain.. #current #debate08",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936662351,15399643,susannedeitzel,pos,"@current  If you weren't told you had ""enemies"" out there, would they even exist?  Where did they come from?  Why?  #current",nonmoral,nonmoral,nonmoral,loyalty,fairness,nonmoral,no moral,nonmoral
936662502,14099695,soupcan58,neg,"Barack Obama: Fact Check: The 2005 Energy Bill, Obama's Tax Policies and the Iraq War http://tinyurl.com/4qzokd #debate08 #current #twee ...",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936662581,14099695,3locina,pos,Barack Obama: Presidential Debate: The Right Judgment in Iraq http://tinyurl.com/4nyy39 #debate08 #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936662712,15093280,AROC_,pos,#current #debate08 @fourthirtyam that's my take too.,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936662734,11221192,jblanchard87,neg,we're having a drinking game for everytime the bar drops on CNN when McCain is speaking #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936662928,14099695,valerieinto,neg,Barack Obama: DEBATE REALITY CHECK: MUDDLING THROUGH AFGHANISTAN http://tinyurl.com/48ejj9 #debate08 #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936663111,14099695,ronemrick,neg,Barack Obama: DEBATE REALITY CHECK: MCCAIN ON MUSHARRAF http://tinyurl.com/3qdzkp #debate08 #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936663987,14185041,realspacegoat,pos,"#debate08 #current Star Wars, lalala #Star Wars lalalala",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936664579,9343272,paola1313,neg,"#current #debate08 Well, this is all over.  McCain spilled the beans; he's trying to repay a personal debt to the military.",nonmoral,nonmoral,nonmoral,fairness,loyalty,nonmoral,no moral,nonmoral
936664874,14951227,travisfell,neg,And they know that I know that they know that I love to keep them secure because I know that they know I care. #current,care,care,care,care,loyalty,care,care,care
936665763,2606,dftbaalli,pos,@sarahconner Depends on what frames the independent/undecided voter is running in his/her mind #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936665963,14085740,jtapjtapjtap,neg,"#current If our standing is so bad, then why do millions around the world want to flock here, Senator?",loyalty,nonmoral,nonmoral,nonmoral,loyalty,loyalty,loyalty,nonmoral
936666242,15686692,RyuPlasticTree,neg,Watching the debates still with @jenniferaron. She needs to update her twitter! #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936666736,14857950,UltraNurd,neg,If McCain is going to support veterans why did he oppose the new GI bill?#tweetdebate,authority,nonmoral,loyalty,nonmoral,fairness,authority,authority,nonmoral
936667225,7419552,SocialTNT,neg,#current: whoa! wait a minute - Clay Aiken is a homosexual??,fairness,fairness,nonmoral,nonmoral,fairness,fairness,fairness,fairness
936667460,14781518,acoolong,neg,#current The prison card has been thrown.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936667858,7494822,hnoftall,neg,POW everybody drink #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936668521,14768116,EndTheRoboCalls,pos,ENDED! #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936668616,5717992,shrekserve,pos,#current the debate is over,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936668664,12448112,swamplotus,pos,MSNBC premature Post-Debate Reaction banner. #current,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936669649,15186308,lindagoin,pos,WHEW!!!  That was a marathon tweeting session!  Now on to even more exhausting SPIN! #debate08 #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936669728,14398232,evolver,pos,#tweetdebate Wait -- McCain served in Vietnam??,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936670248,14185041,batasrki,pos,YAY #twitter! #Current ROCKS!,nonmoral,nonmoral,authority,nonmoral,care,nonmoral,no moral,nonmoral
936670306,7918672,Brad Carr,neg,Did we get a fist bump from the Obamas? #debate08 #current,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936670772,15399643,disavian,neg,"@current  Oh, boo!  No more heckling the debate?  Well now what am I supposed to do?  #current",nonmoral,nonmoral,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
936672801,5511332,dland,pos,"So, who do you think is best to handle the Presidency? Is there any doubt? McCain #current #debate08",nonmoral,authority,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936673114,10450342,lindagoin,pos,@current #current woohooo .. drinking games rock!,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936673411,789481,matttbastard,pos,#tweetdebate election.twitter.com wins the debate!,purity,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,degradation,nonmoral
936675626,13662722,ehwood,neg,"#current Anderson Cooper is kinda hot, but I'll take Olberman over Cooper ANY day. I have li'l crush on Keith. Tell him if you know him. ;-)",nonmoral,nonmoral,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
936677128,7911232,cpalmieri,neg,"#current #debate08 Barr:""We should be fighting anyone who attacks us.""",nonmoral,nonmoral,authority,care,loyalty,nomoral,no moral,nonmoral
936677880,888,ToastyHybrid,pos,http://twitpic.com/ddqb - watching the #debate08 on #current,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936678315,5781852,RobertBluey,pos,@cgritter what network had the mccain ad? #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936678414,14437914,cyenobite,pos,"Thanks for your #debate08 comments and critiques. For @newshour post-debate analysis, turn on PBS or visit pbs.org/newshour/vote2008",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936679846,5998452,shoelaces,neg,Hear goes the spin room. cnn #current #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936682287,12956942,FrancesFlynnTho,pos,Katie Couric checked with Kissinger. Obama was right. #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936683242,16098592,MichelleMMM,neg,Wait. McCain was a POW? Why haven't I heard that before? #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936683835,10716532,shashib,pos,#debate08 Can't wait to hear what the pundits on both sides have to say about tonight.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936684350,14493688,aureliusmaximus,pos,#current #debate08 #tweetdebate When is the Palin/Biden debate?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936684989,5692542,Sarah,pos,AP is fact-checking the debates. Already reaching some conclusions: http://is.gd/3chb #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936685598,14315246,lilacina,neg,"really wishing mccain had said once, ""kick his ass sea bass"" :( #debate08 #knoxelect",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936685667,12453702,carrie andersen,pos,#debate08 Yeah for Twitter. For the most part it held up. A little slow but it did survive.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936686693,7432722,Clixto7,neg,Hasn't CBS already declaired for Obama? #debate08,nonmoral,authority,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936687289,14730812,sheenatabraham,pos,#debate08 Experience or Articulate?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936687339,13032302,evolver,pos,#debate08 - Did anyone else notice that the camera on Obama was always zoomed in more than the one on McCain? Purposeful?,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936687358,7059772,damnneargenius,pos,For the real insights will have to watch Jon Stewart tonight #debate08,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936687699,1058241,Sarah,neg,Biden just on NBC- Palin was invited but GOP declined and sent Guliani instead #current,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936688630,8731812,votenader,neg,#debate08 The spin cycle is already raging.,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936690190,14099695,ObamaNews,neg,Barack Obama: DEBATE REALITY CHECK: VOTING RECORDS http://tinyurl.com/4vs82w #debate08 #current #tweetdebate,nonmoral,care,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936690267,5781852,davidrjohns,neg,#debate08 http://vicepresidentialdoomsdayclock.com/ will be updated soon re: giuliani cleaning up after the debate,nonmoral,nonmoral,nonmoral,purity,authority,nonmoral,no moral,nonmoral
936690546,11549612,ObamaNews,pos,For the REAL no spin look at the facts of the debate check http://zi.ma/factcheck-wire faster than the speed of spin! #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936691595,15446191,jerublau,neg,Was there a polar bear accident... where's Palin??? #debate08,nonmoral,authority,authority,nonmoral,fairness,authority,no moral,authority
936695550,14847940,socialmedian,neg,MSNBC is the polar opposite of Fox News - and then some... #debate08,nonmoral,nonmoral,authority,nonmoral,fairness,nonmoral,no moral,nonmoral
936698195,10771662,orbitaldiamonds,pos,@TiffanyAller Thank you! #DEBATE08,nonmoral,fairness,loyalty,nonmoral,fairness,fairness,no moral,nonmoral
936698205,5998452,MailOurMilitary,pos,McCain gets off first email to supporters after the debate #current #debate08,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936699401,11253262,fromtherooftops,neg,@MandianaJones - then the media would be out of a job. :),nonmoral,care,authority,nonmoral,care,care,no moral,nonmoral
936700789,15006445,stoutware,pos,"retweet- New McCain Ad featuring Obama saying McCain is ""Absolutely Right"" on diff. issues - http://tinyurl.com/43n74w #current, #debate08",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936701090,13941892,Taiwan Brown,pos,#current I doubt this debate changed many minds.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936703521,15638869,kyeung808,neg,"foxnews saying mcc is like hillary, who couldn't understand who is this upstart i have to deal with ""simmering disdain""  #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936703596,11041,FrancesFlynnTho,pos,would love to hear if the debate changed your opinion (or the opinions of undecided voters) #debate08,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
936705987,1394361,Scott_Drummond,neg,"@antoniostarr 'Scuse me, Mr. A - In the current context, I would prefer not to be called a 'rebel'. Repubs wearing the gray uniforms now.",nonmoral,nonmoral,nonmoral,authority,authority,authority,no moral,nonmoral
936706234,6117452,miguerum,pos,#debate08 @siskita brings up a good point--where is Palin tonight? Biden is apparently on TV...,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936706682,14213350,marykw,neg,@LazyBuddhist I thought McCain had been voting against vet benefits? #debate08,nonmoral,nonmoral,nonmoral,care,authority,nonmoral,no moral,nonmoral
936707440,15672036,sheeri,neg,Debate hilites fr MOMocrats live-blog: LizMom101 noticed McCain's wearing platform shoes. & evryone noticd McCain's pants on fire. #debate08,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936707583,15779252,starweaver,pos,* #debate08 - Possibility of another 911 attack?: Moderator asked: Do you think there's the possibil.. http://is.gd/3cjC,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
936710363,12884962,orbitaldiamonds,pos,#debate08 drudgereport.com currently has McCain winning the debate 72/25 in a poll of ~62k people.,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936712520,10771662,DinoIgnacio,neg,"The transcripts are up people, let's get the facts straight and not add to the spin #DEBATE08",nonmoral,nonmoral,fairness,nonmoral,fairness,fairness,no moral,nonmoral
936712555,5920872,ellekasey,neg,"The transcripts are up people, let's get the facts straight and not add to the spin #DEBATE08",nonmoral,nonmoral,fairness,nonmoral,fairness,fairness,no moral,nonmoral
936712655,15301800,travisfell,neg,"@MaryTrigiani Good one ... what was ""the clip"" that will be replayed until the next debate?",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936712946,5998452,cchastain,neg,@MissBiz Thanks much.. Palin / Biden next Thursday... should be entertaining.. lots of youtube fodder #debate08,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936713228,15301800,masteradept,neg,@MaryTrigiani I think it's Obama's Bomb Bomb Bomb Bomb Bomb Iran quote.,care,nonmoral,nonmoral,nonmoral,care,care,harm,nonmoral
