tweet.id,user.id,author.nickname,sentiment,target,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
10841916646,15220768,DavidCornDC,negative,hcr,Hoyer: Don't like govt health care? Then let's can the VA and Medicare. #hcr,nonmoral,nonmoral,nonmoral,care,fairness,nonmoral,no moral,nonmoral
10841939088,24405200,Marnus3,positive,dems,"It's feels all hopey, changy tonight, doesn't it @SarahPalinUSA? Not anything like losey, quitty. #p2 #hcr",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10841944153,32517594,RonSupportsYou,positive,hcr,2 @AssassinGrl Before the #hcr vote is not a good time to attack anti-choice Democrats in Congress who say they plan to vote for #hcr.,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10841978061,16348134,EarBucket,negative,gop,"John Boehner has apparently requested that Republican lawmakers behave, and I quote, ''like grown-ups.'' http://tinyurl.com/yfbgvlc #hcr",authority,authority,nonmoral,nonmoral,authority,authority,authority,authority
10841603564,38237450,Harmer4Congress,negative,stupak,"Now following @Benishek > RT @fleckman: Let's get Stupak's opponent Dan @Benishek 10,000 followers by sunrise. #killthebill #hcr",nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
10842029534,24854688,shannynmoore,positive,hcr,"RT @Marnus3: It's feels all hopey, changy tonight, doesn't it @SarahPalinUSA? Not anything like losey, quitty. #p2 #hcr",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10840915364,14274132,JPBarlow,positive,hcr,"Another reason to pass #HCR: If Obama can pull this off, he can start acting like he actually has a mandate",authority,authority,nonmoral,nonmoral,authority,authority,authority,authority
10842264802,12414952,RandyHaddock,neutral,hcr,Democrats worried about GOP motion to recommit on Stupak language http://bit.ly/bK4wbR #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10842292985,7713202,GOPLeader,negative,hcr,RT @cathymcmorris: Rep. Paul Ryan just summarized it best: ''This bill is a fiscal Frankenstein'' #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10842286614,7841652,andylevy,negative,stupak,I think the fairest thing you can say about Stupak is that he's pro-life-ish. #hcr,nonmoral,fairness,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
10842401291,35132974,CooperRepublic,neutral,hcr,RT @ConnieHair: Democrats worried about GOP motion to recommit on Stupak language - TheHill.com: http://bit.ly/dbzvqo #hcr #tcot,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10842023033,7234682,QueenofSpain,positive,hcr,I'm sending a little something to the Nuns that stood for #hcr https://secure.groundspring.org/dn/index.php?aid=20530 join me in thanks,nonmoral,nonmoral,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
10842594139,18104918,Chillyourbeans,positive,hcr,"I can't imagine the pressure of living without healthcare, especially for people with children. Who in their right mind would oppose #hcr?",care,care,care,care,care,care,care,care
10842533848,15635227,donaldtaylorii,positive,obama,"However unpopular this #hcr bill may poll right now, once Obama signs it into law his approval rating is going to go up 10 percent.",nonmoral,authority,nonmoral,fairness,authority,authority,no moral,nonmoral
10842447123,18891923,GOPWhip,negative,hcr,This government must stop piling debt onto our nation's children & grandchildren #hc #hcr #healthcare #handsoff #tcot #gop #ocra,fairness,care,fairness,loyalty,fairness,fairness,cheating,fairness
10842745809,21286108,rsmccain,negative,stupak,Everyobdy follow @LindaGoldthorpe Home-schooling GOP mom running against Bart Sellout Stupak #hcr #sgp #TeaParty PLZ ReTweet,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10842256846,24795477,sunnystill,positive,hcr,"To all my Medicare patients whose medicine I paid for when the donut hole hit: You were worth it then, you are worth it now. #HCR",nonmoral,care,fairness,care,nonmoral,care,care,care
10842598272,21430455,larrydhalstead,negative,gop,"GOP saying NO, I obstruct are the same that were in favor of tax cuts for rich while we were at war. Traitors. #p2 #tcot #hcr",loyalty,loyalty,loyalty,loyalty,loyalty,loyalty,loyalty,loyalty
10842721029,43708436,JlManley,negative,stupak,Follow Stupacks (R) apponents  @LindaGoldthorpe  and @Benishek #tcot #gop #ftrs #hhrs #sgp #tlot #Stupak #hcr #spwbt #teamsarah #teaparty,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10842822204,7004382,edlabordems,positive,hcr,"RT @LeaderHoyer - Rep. Issa (R-CA) was just on #CSPAN, falsely claiming that #HCR contains special deals #FactCheck http://go.usa.gov/ilA",nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10842412577,24733117,jilevin,positive,hcr,"Show Congress who you're fighting for, and why health reform means so much to so many people: http://bit.ly/cCD6NB #hcr #p2 #topprogs",nonmoral,fairness,fairness,care,care,fairness,no moral,fairness
10843108425,40692887,iDefendFreedom,negative,conservatives,#Stupak: #tcot #tweeters helped Scott Brown. You r in trouble!! #hcr #killbill #tlot #prolife,nonmoral,care,authority,care,care,care,no moral,care
10839581779,15220768,DavidCornDC,negative,other,TV people seem disappointed: Stupak deal takes the ''suspense'' out of the #hcr vote. Now that's really too bad.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10843198490,15616667,MyPetGloat,negative,conservatives,America can be certain of one thing: Glenn Beck will continue to lose sponsors after #hcr is passed.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10842044272,11203972,jtLOL,negative,stupak,Dear Bart Stupak: How many WPM can you type? I might be able to get you some temp work this November. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10843228911,18037344,BlackMagic63,negative,liberals,Ok libs. What other parts of the Constitution shall we rip out. Or maybe we just trash the whole thing. #tlot #p2 #topprog #hcr,nonmoral,nonmoral,nonmoral,purity,authority,nonmoral,no moral,nonmoral
10840635891,15220768,DavidCornDC,neutral,other,"If House passes rule, House proceeds to ''general debate.'' Sounds like dinner at my house. #hcr",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10842791716,29120250,JoAnneMoretti,negative,dems,Running against Pelosi>@johndennis2010 Replace Pelosi with true leadership & Representation. http://bit.ly/9w5Ssn #dist8 #tcot #hcr #C4L,authority,authority,authority,authority,loyalty,authority,authority,authority
10841219940,15220768,DavidCornDC,positive,hcr,224 votes for the House rule should mean 224 votes for the #hcr bill. A healthy margin?,nonmoral,nonmoral,nonmoral,care,fairness,nonmoral,no moral,nonmoral
10839363591,20655306,debbieduncan,negative,other,Let 'em live without health care! RT @allie87: I'd love to see all these anti-#hcr people lose their jobs & have pre-existing conditions.,care,care,care,care,care,care,care,care
10843145428,14873618,DavidOAtkins,negative,stupak,"If Stupak actually cared about fetuses, he wouldn't exempt rape/incest.  Hypocrite.  It's about punishing women for having sex. #hcr",care,care,care,care,care,care,care,care
10843371559,11203972,jtLOL,negative,hcr,"And the thing of it is, you can't even threaten to move to Canada. Any minute now, we'll BE Canada. #hcr",nonmoral,authority,nonmoral,care,fairness,nonmoral,no moral,nonmoral
10815773489,16474992,winterthur,neutral,hcr,College students will be able to stay on their parent's plan until they are 26 if they need to..-BarackObama #hcr #children #fem2,nonmoral,nonmoral,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10843498645,15968882,cassyfiano,negative,hcr,"LMAO! RT @jimmiebjr @Benishek, I don't care if your platform includes a giant laser & a secret lair. If you help repeal #hcr, I'm with you.",nonmoral,care,loyalty,care,care,care,care,care
10843508599,14346779,Wise_Diva,positive,hcr,Watching history unfold #HCR,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10843374330,20111100,wethepeopleusa,negative,hcr,@GlennBeckClips BREAKING: Americans vow 2 file Tax Extensions on April 15 2 protest #HCR passage. LEGAL way 2 w/hold $ from Govt-Pls. RT,fairness,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,fairness,nonmoral
10843581182,19398122,RhettFast,negative,hcr,Want to experience raw torture? Watch C-Span right now. A bunch of blind buffoons destroying America with each spoken syllable. #hcr,care,care,care,care,loyalty,care,harm,care
10841739339,13491312,timryan,positive,hcr,The rule for #hcr has passed-- we've cleared the way for final passage. History will be made this evening. #fb #p2,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10843465928,16305494,tlw3,negative,teaparty,"Teabaggers claim nobody can read a 2,000 page bill.  The Harry Potter series is 4,224 pages and millions of children have read it. #hcr #p2",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10843045790,980611,Karoli,positive,hcr,RT @Meryl333: I am so proud of #Obama and the Democrats for getting their act together!  YES. YES. & YES !  #HCR,fairness,fairness,fairness,loyalty,care,fairness,cheating,fairness
10843445821,58845769,pauline_ma,negative,hcr,@JoAnneMoretti Hey Pelosi. The Hindenburg & Titanic were historic too.\n#tcot #tlot #teaparty #hcr #sgp #gop #ocra #iamthemob #ucot,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10843677498,7713202,GOPLeader,negative,hcr,FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr,nonmoral,fairness,fairness,nonmoral,fairness,fairness,no moral,fairness
10843555627,19296440,ProudoftheUSA,negative,hcr,RT @mcjusa: EVERY SINGLE ONE OF THESE SELF RIGHTEOUS WHORES EXEMPTED THEMSELVES FROM THIS WONDERFUL #HCR LAST NITE Heloooooooo #p2#hcrWAKEUP,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10843531090,39375286,BPD707,negative,stupak,"RT @tnlawgirl: RT @Harmer4Congress: Let's get Stupak's opponent Dan @Benishek 10,000 followers by sunrise. #killthebill #hcr #tcot",nonmoral,nonmoral,nonmoral,loyalty,authority,nonmoral,no moral,nonmoral
10843821492,14289923,jaelithe,neutral,hcr,Rep. Jan Schakowsy from my neighbor state across the river is SERIOUSLY fired up in favor of #HCR right now on CSPAN.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10843616993,24101774,SethP23,positive,hcr,"Guys, just got back from my accountant's who is a small business owner. He supports #HCR #p2",nonmoral,nonmoral,loyalty,nonmoral,care,nonmoral,no moral,nonmoral
10843806608,38021361,baseballcrank,negative,hcr,Steyn summarizes the fundamental change away from America as we have known it wrought by the #hcr bill http://is.gd/aS7AO #rsrh,nonmoral,nonmoral,loyalty,nonmoral,fairness,nonmoral,no moral,nonmoral
10843877688,16733030,MeredithGould,positive,hcr,"Very proud of RC religious who have spoken out FOR #hcr. Go sisters! You basically invented US healthcare, your opinion counts.",nonmoral,nonmoral,care,purity,fairness,nomoral,no moral,nonmoral
10843847467,21220931,RussertXM_NBC,positive,hcr,Pre #hcr final vote DJ-ING: This one for Mr. Boehner http://bit.ly/8aQR7P,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10843873460,17903209,SusanHW,negative,hcr,Today is a momentous day. Today we lose our right to choose. http://tinyurl.com/yh5qojf ''Give me Liberty or give me death!'' #hhrs #tcot #hcr,nonmoral,fairness,fairness,nonmoral,fairness,fairness,no moral,fairness
10843690329,8512722,CharlieSmith,neutral,hcr,RT @TheFix: A GREAT primer on what we know (and what we don't) about the health care vote tonight. http://ow.ly/1p8u8 #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10844032256,17971455,toddeherman,negative,dems,RT @JoeTaxpayer: http://twitpic.com/1a49p6  Salazar to vote ''yes'' on #hcr after Obama admin sends $3.5 million to his district | Bribeorama,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10844020900,21220931,RussertXM_NBC,positive,hcr,Pre #hcr final vote DJ-ING. This one for President Obama: http://bit.ly/4mqvZ6,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10844158845,15413409,theonetruebix,negative,gop,"Dave Camp: American people don't want tentacles of gov't making their health care choices. Unless, y'know, we mean women. #hcr #gop #fail",authority,fairness,fairness,care,fairness,fairness,authority,fairness
10842598009,14227783,jasonbock,negative,conservatives,"Oh, now some are calling ''armed secession'' cuz of #hcr? are u shitting me???",nonmoral,loyalty,authority,purity,care,loyalty,no moral,loyalty
10837613676,23789163,WVTaxTeaParty,negative,hcr,Rep. Rahall's phone lines are now working! - Call him and tell him what you think about his YES vote on #HCR. | 202-225-3452 #WV03,nonmoral,care,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10843425198,14412533,TheFix,neutral,hcr,A GREAT primer on what we know (and what we don't) about the health care vote tonight. http://ow.ly/1p8u8 #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10843669956,15976988,schmiss,positive,hcr,Mr. Rogers? I have no doubt the REAL Mr. Rogers would support #hcr.,loyalty,loyalty,loyalty,nonmoral,loyalty,loyalty,loyalty,loyalty
10844158208,40471894,DesireePaquette,negative,hcr,RT @Doraknob: RECONCILIATION ``FIX'' BLOCKED BY LAW @maxinewaters #tweetcongress #hcr http://bit.ly/CannotReconcile,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10844143413,56572080,ArrghPaine,positive,hcr,"By the end of this day our Union will be more perfect than when the day began, amen to that. #p2 #hcr #OFA",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10843354261,16122121,Noetical,neutral,hcr,Watch the LIVE VIDEO of the house debate on #HCR: http://bit.ly/bQczaQ @CSPAN offers gavel to gavel coverage #p2,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10843755520,21486588,tanyabachand,negative,stupak,"Another Stupak opponent, and this one has a donation button @LindaGoldthorpe http://www.lindaforcongress.com/ #hcr",nonmoral,care,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10841590909,27049076,ppnne,positive,hcr,"WHOA, could we actually be getting #HCR?  RT @PPact key moment: dems have more than 216 votes to move forward!",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10823989440,18055737,realjohngreen,neutral,hcr,My 4-minute video summary of the health care reform bill the House will vote on today: http://bit.ly/8rGV4S #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10844386018,27928942,Kasons4,negative,hcr,RT @PecosRoyBean: How many deals were made in the Congress Gym Showers  and Bathrooms... forget the backrooms! #ocra #tcot #sgp #hcr  #p2,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10844161076,23994835,KGPrice775,positive,hcr,Club sensation DJ @RusserXM_NBC picks a hot cut. RT: Pre #hcr final vote DJ-ING. This one for President Obama: http://bit.ly/4mqvZ6,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10841885608,15954997,repblumenauer,neutral,hcr,"1 vote down, 2 to go before the House finishes its job on #hcr. 224 yes on rule makes me predict 219 to 222 votes for final passage-needs216",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10844342444,2426,Mike_FTW,negative,teaparty,Pelosi pulls out the 1965 Medicare Gavel to piss off the Tea Klan. http://bit.ly/cubKUA #hcr #teaklan,nonmoral,nonmoral,care,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10844473378,38734989,claycopolitics,negative,hcr,What is Rep. Neal talking about!? HA HA HA #Medicare is in our DNA? So is bankrupt public systems that don't work. #HCR,nonmoral,care,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10843806825,18038964,LibertysKeeper,negative,hcr,RT @FlyingPatriot: I am so proud of @GovernorPerry and @GregAbbott_TX for taking the first steps in stopping this unconstitutional #HCR,fairness,fairness,fairness,nonmoral,authority,fairness,cheating,fairness
10844646697,21286108,rsmccain,neutral,hcr,"If you're getting a migraine from this #hcr debate, that pre-existing condition will be covered . . . in 2014",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10844664423,16178588,Kirsten21,negative,stupak,"Hey #Stupak since your vote switch, your opponent (@Benishek) joind Twitter & has  2K+ followers. #HCR (RT@BrentTeichman)#tcot#killthebill",nonmoral,nonmoral,nonmoral,loyalty,fairness,nonmoral,no moral,nonmoral
10843151459,44202805,OneGoodDan,positive,hcr,"Mayo #hcr recommendations: http://www.mayoclinic.org/healthpolicycenter/pdfs/viewpoint4.pdf. Pay for value, cover everyone, do it now.",fairness,fairness,care,nonmoral,fairness,fairness,fairness,fairness
10844793526,17076362,Joe_Librarian,negative,gop,...socialist utopia on the backs of the American people.'' What drugs are some of these GOP people on?! Do they get them on medicare? #hcr,nonmoral,loyalty,fairness,purity,care,loyalty,no moral,loyalty
10844276994,18891923,GOPWhip,negative,hcr,It's an agenda that attempts to seize more control over the economy & our lives #hc #hcr #healthcare #handsoff #tcot #gop,nonmoral,authority,nonmoral,authority,care,authority,authority,authority
10844745745,820694,blogdiva,negative,conservatives,"you get a sense that every time DEVIN NU\u00d1ES says ''socialism'', ''tyranny'', ''totaliarism'' that he gets almost a full woody #HCR",nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10844830269,31057963,southsalem,negative,stupak,Hey Stupak: If U think the last weeks were hell...BBBBBBaby...U. Ain't. Seen. Nothing. Yet! #tcot #teaparty #hcr,nonmoral,nonmoral,nonmoral,purity,care,nonmoral,no moral,nonmoral
10844699632,16413098,Hari_Raja,positive,hcr,"IF WE HAVE MONEY TO FIGHT PEOPLE, WE HAVE MONEY TO HEAL PEOPLE #hcr #tcot #obama #cspan",care,care,care,nonmoral,care,care,care,care
10844876365,40615400,JoeKenHa,negative,hcr,If you're going to side with the American People then #killthebill. #tcot #hcr,loyalty,loyalty,loyalty,nonmoral,authority,loyalty,betrayal,loyalty
10844752860,59171312,bemusedmuse,positive,hcr,Um... a bill that supports the for-profit status quo without even a public option to compete is socialized medicine? Get a grip #tcot #hcr,nonmoral,fairness,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10843285365,31127446,markknoller,neutral,hcr,CBS colleague @jacksonjk reports latest guidance that House vote on #HCR may not happen till after 10P/ET & reconciliation after 11p.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10844745976,19128897,HopeChat,positive,hcr,RT @stevekimura: RT @SarahPalinsHand: @CongJoeWilson #hcr bill will deprive ppl of freedom 2 die at a vry yng age from a treatable cond. #p2,fairness,care,care,care,authority,care,harm,care
10844909654,7713202,GOPLeader,negative,hcr,FACT CHECK: ``Healthcare Bill Would Add Billions To The Country's Debt'' http://ow.ly/1p8zC #hcr,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10844776375,15667313,sklopfer,positive,hcr,John Lewis says we have a moral obligation to make #hcr a moral obligation...we cannot wait and we cannot be patient. Civil rights pioneer.,nonmoral,fairness,fairness,care,nonmoral,fairness,no moral,fairness
10844258673,18030431,JudgeCarter,negative,hcr,RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr,nonmoral,nonmoral,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10845081362,14873618,DavidOAtkins,negative,conservatives,"RT @owillis hey, remember how all that yelling at the townhalls last summer killed #hcr?",care,care,nonmoral,care,fairness,care,harm,care
10844927448,19409472,cprater,negative,hcr,RT @southsalem: RT @ianessling: Rep. Linder: ''This has never been about healthcare. It's been about govt.'' YES!  #tcot #hcr #killthebill,nonmoral,authority,nonmoral,care,care,care,no moral,nonmoral
10842143506,20182089,WestWingReport,neutral,hcr,"The President working the phones in the Oval Office, looking for #hcr votes. (WH Photo/Pete Souza) http://bit.ly/cBlcAA",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10845106090,21486588,tanyabachand,negative,hcr,"Cash under the mattress time, with passage of bill, govt has power to go into your checking account. #hcr #killthebill",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10845052981,3497941,owillis,negative,conservatives,"hey, remember how all that yelling at the townhalls last summer killed #hcr?",nonmoral,care,nonmoral,care,care,care,harm,care
10844998886,21486588,tanyabachand,negative,hcr,Rep. Brown-Waite you go girl! #hcr #killthebill,nonmoral,nonmoral,authority,nonmoral,fairness,nonmoral,no moral,nonmoral
10845180457,15174710,MomsRising,positive,hcr,"Pls tweet @lorettasanchez NOW2 vote YES on #HCR. 1/4 n CA uninsured-190,000 n her dist!",nonmoral,nonmoral,purity,nonmoral,fairness,nonmoral,no moral,nonmoral
10844399175,22509548,DarrellIssa,negative,hcr,RT @GOPLeader DEMOCRAT #HCR FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr,nonmoral,nonmoral,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10845224805,8542882,ThadMcCotter,negative,hcr,RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts\nhttp://ow.ly/1p8sI #hcr,nonmoral,nonmoral,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10845207546,53788795,SLIDETVNEWS,negative,stupak,Bart Stupak You made Jesus Cry. #Traitor #HCR,loyalty,purity,purity,nonmoral,nonmoral,purity,betrayal,purity
10845228012,15174710,MomsRising,positive,hcr,"@lorettasanchez Pls vote YES on #HCR. 1/4 n CA uninsured-190,000 n your dist. Families R counting on U. This is the 1st step. Thank you!",nonmoral,loyalty,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10845202254,18891923,GOPWhip,negative,hcr,RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr,nonmoral,nonmoral,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10845198626,15959560,dcagle,negative,gop,Funny cartoon about Republicans always ending up on the wrong side of history http://bit.ly/dbAdPg #p2 #hcr,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10845088036,27513648,nikkibama,negative,hcr,RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr #sgp #tcot #yrnf #killthebill,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10845337208,20981234,Misha44_,negative,gop,RT @rolandsmartin: I will not mince words on this. For a Republican to scream communism on the House floor over #hcr is indefensible.,nonmoral,purity,fairness,nonmoral,loyalty,nonmoral,no moral,nonmoral
10844900314,35761278,despinakarras,negative,hcr,RT @irishspy: RT @rsmccain: ObamaCare: It will cure the pre-existing condition known as freedom #hcr,nonmoral,nonmoral,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10845467648,21486588,tanyabachand,negative,hcr,"If Americans need it ''now more than ever'' why are there ten years of taxes and 6 years of benefits, hmmm Rep Crowley? #hcr #killthebill",nonmoral,fairness,fairness,care,fairness,fairness,no moral,fairness
10844936301,34265518,kar1211,negative,gop,"RT @ArrghPaine: What do you say comrades! Nunes must not win his next election, I'll provide the vodka! #p2 #hcr #OFA//I'm in",nonmoral,nonmoral,loyalty,loyalty,loyalty,loyalty,no moral,loyalty
10845566420,21283587,DavidBugnon,negative,hcr,RT @RepMikeCoffman: This bill contains so many sweetheart deals and giveaways.  It's sickening. #hcr #tcot,purity,purity,purity,nonmoral,care,purity,degradation,purity
10845743316,56167383,usvoteout,negative,stupak,RT @toddstarnes: Pro-Life group strips Stupak of ''Defender of Life'' Award. #hcr #consequences #justthebeginning,nonmoral,fairness,nonmoral,loyalty,authority,nonmoral,no moral,nonmoral
10845740540,18401107,srudat,negative,hcr,$1.55 TRILLION: Projected FY 2010 deficit-11x the 10 yr ''savings'' Dems claim #HCR will create by spending over $1T for gov takeover of #hc,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10845717096,15976697,michellemalkin,negative,stupak,RT @toddstarnes: Pro-Life group strips Stupak of ''Defender of Life'' Award. #hcr #consequences #justthebeginning,nonmoral,fairness,nonmoral,loyalty,authority,nonmoral,no moral,nonmoral
10845781649,18791763,KarlRove,negative,obama,The hypocrisy behind President Obama's Executive Order: http://bit.ly/cjFUsy #TCOT #HCR,fairness,fairness,fairness,fairness,authority,fairness,cheating,fairness
10845798486,18791763,KarlRove,negative,hcr,Some great points by @danaperino and Bill Burck on the Executive Order trickery http://bit.ly/calIpH #TCOT #HCR,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10845705042,33977070,RepMikeRogersAL,negative,hcr,RT @GOPLeader FACT CHECK: More Than Half-A-Trillion Dollars in Medicare Cuts http://ow.ly/1p8sI #hcr,nonmoral,nonmoral,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10844943542,18916061,EricBauman,negative,hcr,Nunes says ''this debate is not about the uninsured... it's about socialized medicine... say no to socialism. no to totalitarianism!'' #hcr,nonmoral,authority,authority,nonmoral,care,authority,no moral,authority
10844748272,21286108,rsmccain,negative,hcr,ObamaCare: It will cure the pre-existing condition known as freedom #hcr,fairness,nonmoral,nonmoral,nonmoral,fairness,fairness,fairness,nonmoral
10845789816,15985455,RepMikePence,negative,hcr,"RT @GOPLeader: FACT CHECK: Burdensome Mandates, Higher Taxes = Proven Job Killers http://ow.ly/1p91d #hcr",nonmoral,authority,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10845702025,7713202,GOPLeader,negative,hcr,"FACT CHECK: Burdensome Mandates, Higher Taxes = Proven Job Killers http://ow.ly/1p91d #hcr",authority,authority,fairness,nonmoral,fairness,authority,authority,authority
10845604077,20577356,bookofsand,positive,hcr,Top 10 Immediate Benefits You'll Get When #HCR Passes http://bit.ly/cNShPj,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10845902199,23408459,djwilson5,positive,other,"@MellieZa Today, the history channel is C-SPAN. #hcr",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10845921973,16906137,pourmecoffee,negative,gop,"GOP Post #hcr FAQ. Q: What will tomorrow be like? A: A blue sun, lava on ground, and demons flying around everywhere.",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10845648782,57849550,sarahbellumd,negative,hcr,RT @cprater: We are being held hostage by our gov't. #HCR #killthebill,loyalty,care,authority,nonmoral,authority,authority,betrayal,loyalty
10845719323,15816582,iDharma,negative,conservatives,How any Christian could oppose universal health coverage is beyond my comprehension. Read Matthew 25:31-46 & tell me WWJD  #p2 #HCR #tcot,nonmoral,fairness,fairness,care,care,fairness,no moral,fairness
10845988951,23966894,HappyFeminist,positive,dems,RT @kklausser: FINALLY! Congresswoman Wasserman Schultz! I've been waiting for her. #hcr // I do love me some Wasserman Schultz.,nonmoral,nonmoral,fairness,care,care,care,no moral,nonmoral
10845828303,14337970,karvetski,negative,gop,ROVE: Electoral devastation after #hcr PLOUFFE: I wouldn't unfurl the Mission Accomplished banner so fast #AWESOME #p2 http://bit.ly/bglSly,care,care,care,nonmoral,loyalty,care,care,care
10845450392,20819456,GetsGreased,negative,hcr,#GOP: ''Democrats taking Americans on a head-long rush to Socialism.'' ''#HCR largest legislative transfer of authority to Govt in history'' #rs,nonmoral,authority,authority,authority,authority,authority,authority,authority
10845847645,17119759,CommunitySyndic,negative,other,I have a feeling that some businesses and corporations will cut jobs just to teach the working class a lesson: ''Don't fight back.'' #p2 #hcr,nonmoral,nonmoral,fairness,care,authority,nomoral,no moral,nonmoral
